,University,University Latitude,University Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2108,Boston University,42.351298625,-71.1113176147688,TBaar,42.345851331277444,-71.10845354837713,Bubble Tea Shop
2109,Boston University,42.351298625,-71.1113176147688,University Barber Shop,42.3497087,-71.1064276,Salon / Barbershop
2110,Boston University,42.351298625,-71.1113176147688,The Wine Press,42.34603205711862,-71.10787907191641,Wine Shop
2111,Boston University,42.351298625,-71.1113176147688,Paradise Lounge,42.352022,-71.119374,Nightclub
2112,Boston University,42.351298625,-71.1113176147688,Tsai Performance Center,42.350322858797554,-71.10454614117644,Theater
2113,Boston University,42.351298625,-71.1113176147688,Buick Street Market & Cafe,42.352084674311776,-71.11569948571058,Café
2114,Boston University,42.351298625,-71.1113176147688,CVS pharmacy,42.35001288059688,-71.10682859588044,Pharmacy
2115,Boston University,42.351298625,-71.1113176147688,Shell,42.35662137816714,-71.11429526132405,Gas Station
2116,Boston University,42.351298625,-71.1113176147688,BU Sailing Pavilion,42.352023684436304,-71.11026337235282,College Rec Center
2117,Boston University,42.351298625,-71.1113176147688,Sherman Gallery,42.35080361366272,-71.10857427120209,Art Gallery
2118,Boston University,42.351298625,-71.1113176147688,Bud Whalen Ball Field,42.35444369241251,-71.11216925826129,Baseball Field
2119,Boston University,42.351298625,-71.1113176147688,McDonald's,42.35197830200195,-71.11871337890625,Fast Food Restaurant
2120,Boston University,42.351298625,-71.1113176147688,FedEx Office Print & Ship Center,42.3495149,-71.1049478,Shipping Store
2121,Boston University,42.351298625,-71.1113176147688,City Convenience,42.34976319735158,-71.10472058287098,Grocery Store
2122,Boston University,42.351298625,-71.1113176147688,Zephyr On The Charles,42.35357916432103,-71.10512810092361,Restaurant
2123,Boston University,42.351298625,-71.1113176147688,Cirque Du Soleil,42.35207139019835,-71.11783264869678,Hockey Arena
2124,Boston University,42.351298625,-71.1113176147688,T's Pub,42.35175966932978,-71.11974761274385,Pub
2125,Boston University,42.351298625,-71.1113176147688,Starbucks @ Hyatt,42.354008,-71.10546,Coffee Shop
2126,Boston University,42.351298625,-71.1113176147688,B.U.S. Stop,42.35311731322903,-71.11811154398386,Bus Station
2127,Boston University,42.351298625,-71.1113176147688,Massachusetts Welcomes You,42.35400283512118,-71.11772820164587,Moving Target
2128,Boston University,42.351298625,-71.1113176147688,Cambridgeport Farmers Market,42.35649053228913,-71.11379384994507,Farmers Market
2129,Boston University,42.351298625,-71.1113176147688,MBTA St. Mary's Street Station,42.34599648192617,-71.107249465901,Metro Station
2130,University of Richmond,37.57586225,-77.54129937158409,Modlin Center for the Arts,37.57372111944051,-77.54279370744628,Concert Hall
2131,University of Richmond,37.57586225,-77.54129937158409,Weinstein Center for Recreation & Wellness,37.579940287712304,-77.53909576683274,College Gym
2132,University of Richmond,37.57586225,-77.54129937158409,The Cellar,37.575673715192465,-77.53930572418324,Bar
2133,University of Richmond,37.57586225,-77.54129937158409,Passport Cafe,37.579330633624934,-77.53706138741418,Café
2134,University of Richmond,37.57586225,-77.54129937158409,Boatwright Memorial Library,37.577115512263575,-77.538864201126,Library
2135,University of Richmond,37.57586225,-77.54129937158409,ETC - University Of Richmond,37.574716679703286,-77.5407792507059,Convenience Store
2136,University of Richmond,37.57586225,-77.54129937158409,Joel and Lila Harnett Museum Of Art,37.57393526243627,-77.54273841808099,Art Museum
2137,University of Richmond,37.57586225,-77.54129937158409,815 at Boatwright,37.57696342594651,-77.53871146439464,Coffee Shop
2138,University of Richmond,37.57586225,-77.54129937158409,University of Richmond Heilman Center,37.57488035208805,-77.5385339836451,Food
2139,University of Richmond,37.57586225,-77.54129937158409,Modlin Center Box Office,37.57374968849614,-77.54287905931388,Performing Arts Venue
2140,University of Richmond,37.57586225,-77.54129937158409,University of Richmond - Lous Cafe,37.57862753921395,-77.53541319456936,Café
2141,Smith College,42.317918975,-72.6389881737058,East Heaven,42.31650057253605,-72.63647725840057,Spa
2142,Smith College,42.317918975,-72.6389881737058,Smith College Museum of Art,42.31877666899269,-72.63650234337378,Art Museum
2143,Smith College,42.317918975,-72.6389881737058,Hungry Ghost Bread,42.31991617170943,-72.63457747897205,Bakery
2144,Smith College,42.317918975,-72.6389881737058,Filos Greek Taverna,42.31783268058919,-72.63365662048072,Greek Restaurant
2145,Smith College,42.317918975,-72.6389881737058,Woodstar Cafe,42.31863996813841,-72.63310832574416,Coffee Shop
2146,Smith College,42.317918975,-72.6389881737058,Viva Fresh Pasta Company,42.31785491145041,-72.63302221670656,Italian Restaurant
2147,Smith College,42.317918975,-72.6389881737058,India House,42.319122957937786,-72.6341111795357,Indian Restaurant
2148,Smith College,42.317918975,-72.6389881737058,Provisions,42.317291,-72.63156,Wine Shop
2149,Smith College,42.317918975,-72.6389881737058,Haymarket Cafe,42.31828430380943,-72.63181871068254,Vegetarian / Vegan Restaurant
2150,Smith College,42.317918975,-72.6389881737058,The Green Bean,42.31793247328628,-72.63280259145009,Vegetarian / Vegan Restaurant
2151,Smith College,42.317918975,-72.6389881737058,Herrell's Ice Cream,42.3179209,-72.6308261,Ice Cream Shop
2152,Smith College,42.317918975,-72.6389881737058,Botanic Garden - Smith College,42.3188984085613,-72.64027103245401,Garden
2153,Smith College,42.317918975,-72.6389881737058,Dobra Tea,42.31805855223064,-72.6315124583616,Tea Room
2154,Smith College,42.317918975,-72.6389881737058,The Green Room,42.319158467558886,-72.63210434890816,Cocktail Bar
2155,Smith College,42.317918975,-72.6389881737058,Academy of Music Theatre,42.317441114783435,-72.6336780932782,General Entertainment
2156,Smith College,42.317918975,-72.6389881737058,State Street Fruit Store,42.319426906716906,-72.63419839474963,Grocery Store
2157,Smith College,42.317918975,-72.6389881737058,Osaka,42.31763736629103,-72.63103943748176,Sushi Restaurant
2158,Smith College,42.317918975,-72.6389881737058,Caminito Steakhouse,42.31743708429107,-72.63097559250427,Steakhouse
2159,Smith College,42.317918975,-72.6389881737058,Inspirit Crystals,42.31805666644315,-72.6323972302051,Hobby Shop
2160,Smith College,42.317918975,-72.6389881737058,Iron Horse Music Hall,42.319166955716426,-72.6317461336319,Rock Club
2161,Smith College,42.317918975,-72.6389881737058,Raven Used Book Shop,42.3181039,-72.6312816,Bookstore
2162,Smith College,42.317918975,-72.6389881737058,Ben & Bill's Chocolate Emporium,42.31879942571014,-72.63094621911556,Chocolate Shop
2163,Smith College,42.317918975,-72.6389881737058,Pita Pockets(Northampton),42.318203,-72.63189,Halal Restaurant
2164,Smith College,42.317918975,-72.6389881737058,Bombay Royale,42.316722,-72.631905,Indian Restaurant
2165,Smith College,42.317918975,-72.6389881737058,Smithsonian Café & Chowder House,42.31663999785102,-72.63179726227516,American Restaurant
2166,Smith College,42.317918975,-72.6389881737058,Thornes Marketplace,42.31823630566314,-72.63079715016877,Shopping Mall
2167,Smith College,42.317918975,-72.6389881737058,Paul and Elizabeth's,42.31785,-72.63094,Vegetarian / Vegan Restaurant
2168,Smith College,42.317918975,-72.6389881737058,Veterans' Field,42.31429624448425,-72.63653814510258,Skate Park
2169,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Allen Centennial Gardens,43.07685423328591,-89.41316321682034,Garden
2170,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Cole Tennis Courts,43.076839447021484,-89.41577911376953,Tennis Court
2171,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Babcock Hall Dairy Store,43.07501113767687,-89.41362943298638,General College & University
2172,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Nat East Tennis Courts,43.07689666748047,-89.4198226928711,Tennis Court
2173,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Walnut Street Greenhouse,43.075257,-89.423663,Garden
2174,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Natatorium,43.07696542557951,-89.42051643467703,Gym
2175,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Microcosm Cafe,43.075970128480286,-89.41226111334473,Café
2176,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Natatorium Fields,43.077077,-89.42268469,Baseball Field
2177,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Wisconsin Badgers Marching Band Field,43.07838087226456,-89.42409370569646,Athletics & Sports
2178,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Paisley Hair Design,43.072873,-89.41935600000001,Cosmetics Shop
2179,University of Wisconsin - Madison,43.07768529999999,-89.4176223,Lakeshore Boat Launch,43.08022881681231,-89.42509185908251,Harbor / Marina
2180,University of Illinois at Urbana-Champaign,40.101976,-88.23131507323532,Krannert Art Museum,40.1018266489345,-88.23164771502515,Art Museum
2181,University of Illinois at Urbana-Champaign,40.101976,-88.23131507323532,Activities & Recreation Center (ARC),40.100725463846956,-88.23604931356977,College Gym
2182,University of Illinois at Urbana-Champaign,40.101976,-88.23131507323532,Espresso Royale,40.101712025364414,-88.2315985094468,Coffee Shop
2183,University of Illinois at Urbana-Champaign,40.101976,-88.23131507323532,UI Ice Arena,40.105772382444776,-88.23232769966125,College Hockey Rink
2184,University of Illinois at Urbana-Champaign,40.101976,-88.23131507323532,The Colonnades Club at Memorial Stadium,40.099291285542684,-88.23655252205737,Football Stadium
2185,University of Illinois at Urbana-Champaign,40.101976,-88.23131507323532,SUBWAY,40.10806957993064,-88.22975500384833,Sandwich Place
2186,University of Illinois at Urbana-Champaign,40.101976,-88.23131507323532,Irwin Indoor Athletic Facility,40.101130534285325,-88.2355522603044,Football Stadium
2187,University of Illinois at Urbana-Champaign,40.101976,-88.23131507323532,Bevier Cafe,40.1051065615756,-88.22458740088818,Café
2188,University of Illinois at Urbana-Champaign,40.101976,-88.23131507323532,Illinois Marathon 27th Mile,40.097931,-88.237487,Athletics & Sports
2189,Vassar College,41.686521925,-73.89462392510217,Frances Lehman Loeb Art Center,41.68644857162925,-73.89758132809528,Art Museum
2190,Vassar College,41.686521925,-73.89462392510217,Billy Bob's BBQ,41.69178764664834,-73.89715991522075,BBQ Joint
2191,Vassar College,41.686521925,-73.89462392510217,Nellie Kelly's,41.69251196559105,-73.89426476746772,Pub
2192,Vassar College,41.686521925,-73.89462392510217,Kresge Pool,41.68549505016689,-73.88990440286491,Gym Pool
2193,Vassar College,41.686521925,-73.89462392510217,Vassar Farmer's Market,41.690181,-73.900976,Farmers Market
2194,Vassar College,41.686521925,-73.89462392510217,Vassar Wood Trails,41.68313257647103,-73.88753449342389,Trail
2195,University of Georgia,33.9425116,-83.37339522494148,Georgia Museum Of Art,33.94102997287956,-83.36975770894033,Art Museum
2196,University of Georgia,33.9425116,-83.37339522494148,UGA Performing Arts Center,33.94163143457004,-83.36941999832298,Music Venue
2197,University of Georgia,33.9425116,-83.37339522494148,Stegeman Coliseum,33.94286234185008,-83.37815386980715,College Basketball Court
2198,University of Georgia,33.9425116,-83.37339522494148,Dan Magill Tennis Complex,33.9404583228216,-83.37902069091797,Tennis Stadium
2199,University of Georgia,33.9425116,-83.37339522494148,Hodgson School Of Music,33.94121928858459,-83.36877382692542,College Academic Building
2200,University of Georgia,33.9425116,-83.37339522494148,Ramsey Student Center for Physical Activities,33.937618908133445,-83.37098479270935,College Gym
2201,University of Georgia,33.9425116,-83.37339522494148,University of Georgia Center for Continuing Education & Hotel,33.94496,-83.37902,Hotel
2202,University of Georgia,33.9425116,-83.37339522494148,Snelling Dining Commons,33.944955259769806,-83.37642928190665,College Cafeteria
2203,University of Georgia,33.9425116,-83.37339522494148,Lamar Dodd School Of Art,33.940330868912646,-83.36958138012474,College Arts Building
2204,University of Georgia,33.9425116,-83.37339522494148,Dawg Bone,33.94124581839277,-83.37528306245429,Snack Place
2205,University of Georgia,33.9425116,-83.37339522494148,Bone Appetit,33.940521240234375,-83.37056732177734,Café
2206,University of Georgia,33.9425116,-83.37339522494148,Dawg House Lounge,33.94439162106501,-83.37771562696581,Hotel Bar
2207,University of Georgia,33.9425116,-83.37339522494148,Gabrielsen Natatorium,33.93757283163725,-83.37132772518004,Pool
2208,University of Georgia,33.9425116,-83.37339522494148,East Campus Bus Stop,33.938139071115835,-83.36864232466395,Bus Station
2209,University of Georgia,33.9425116,-83.37339522494148,Tyche's Games,33.94670478459242,-83.37864845174443,Toy / Game Store
2210,Colorado College,38.84840575,-104.8251643592215,Colorado Springs Fine Arts Center,38.845653283520356,-104.82631719535573,Art Museum
2211,Colorado College,38.84840575,-104.8251643592215,Colorado Running Company,38.846260255174776,-104.82270304168279,Clothing Store
2212,Colorado College,38.84840575,-104.8251643592215,Coaltrain Wine & Spirits,38.85133615620203,-104.83060140032376,Liquor Store
2213,Colorado College,38.84840575,-104.8251643592215,Panino's Downtown,38.8427049,-104.8232581,Italian Restaurant
2214,Colorado College,38.84840575,-104.8251643592215,Dale Street Bistro Cafe,38.844887,-104.822149,Italian Restaurant
2215,Colorado College,38.84840575,-104.8251643592215,La'au's Taco Shop,38.84617776930178,-104.8234115611384,Taco Place
2216,Colorado College,38.84840575,-104.8251643592215,CorePower Yoga,38.84323511000469,-104.8208436369896,Yoga Studio
2217,Colorado College,38.84840575,-104.8251643592215,Weber St. Liquors,38.84412975436988,-104.81945525614107,Liquor Store
2218,Colorado College,38.84840575,-104.8251643592215,Pens & Needles Custom Tattoo Company,38.84416952273052,-104.81945610322411,Tattoo Parlor
2219,Colorado College,38.84840575,-104.8251643592215,Money Museum,38.84586776229131,-104.82491341080936,History Museum
2220,Colorado College,38.84840575,-104.8251643592215,King Soopers,38.85038779903979,-104.81776883051852,Grocery Store
2221,Colorado College,38.84840575,-104.8251643592215,Redbox,38.846081,-104.820488,Video Store
2222,Colorado College,38.84840575,-104.8251643592215,7-Eleven,38.8513945826528,-104.830254837871,Convenience Store
2223,Colorado College,38.84840575,-104.8251643592215,7-Eleven,38.8460517,-104.8204115,Convenience Store
2224,Colorado College,38.84840575,-104.8251643592215,Econo Lodge,38.844198,-104.821985,Hotel
2225,Colorado College,38.84840575,-104.8251643592215,Reid Arena,38.846834,-104.827537,Basketball Court
2226,Colorado College,38.84840575,-104.8251643592215,B B Bean Coffee Roasters,38.8459587097168,-104.8224105834961,Coffee Shop
2227,Colorado College,38.84840575,-104.8251643592215,South Monument Valley Park Trail,38.850256372472934,-104.82964638612995,Trail
2228,Colorado College,38.84840575,-104.8251643592215,On foot patroll,38.851345356058225,-104.83075835496365,Moving Target
2229,Colorado College,38.84840575,-104.8251643592215,Welcome Fellow,38.84299,-104.823289,Coffee Shop
2230,Colorado College,38.84840575,-104.8251643592215,Lennox House Bed & Breakfast,38.853398999999996,-104.820255,Bed & Breakfast
2231,Cooper Union,40.7295282,-73.9905606,The Public Theater,40.72916880904384,-73.99207037967628,Theater
2232,Cooper Union,40.7295282,-73.9905606,Barry's Bootcamp,40.7289365661847,-73.99224109396116,Gym / Fitness Center
2233,Cooper Union,40.7295282,-73.9905606,Shake Shack,40.72999845323382,-73.9896956893842,Burger Joint
2234,Cooper Union,40.7295282,-73.9905606,sweetgreen,40.7297944,-73.9922097,Salad Place
2235,Cooper Union,40.7295282,-73.9905606,Angel’s Share,40.729755,-73.98936,Speakeasy
2236,Cooper Union,40.7295282,-73.9905606,Joe's Pub,40.729275386862724,-73.99195905981068,Music Venue
2237,Cooper Union,40.7295282,-73.9905606,MUJI,40.728645015113486,-73.99132132530212,Miscellaneous Shop
2238,Cooper Union,40.7295282,-73.9905606,H Mart,40.73041571269647,-73.98925516371581,Grocery Store
2239,Cooper Union,40.7295282,-73.9905606,Juice Generation,40.73003683564957,-73.99228265453472,Juice Bar
2240,Cooper Union,40.7295282,-73.9905606,McSorley's Old Ale House,40.728735,-73.989758,Pub
2241,Cooper Union,40.7295282,-73.9905606,Ise Restaurant,40.729124,-73.989979,Soba Restaurant
2242,Cooper Union,40.7295282,-73.9905606,Video Games New York,40.7283044797617,-73.99050224449348,Video Game Store
2243,Cooper Union,40.7295282,-73.9905606,Mamoun's Falafel,40.72896906112433,-73.98844643727924,Mediterranean Restaurant
2244,Cooper Union,40.7295282,-73.9905606,Spot Dessert Bar,40.7292404166493,-73.98917184337792,Dessert Shop
2245,Cooper Union,40.7295282,-73.9905606,Ippudo,40.730948,-73.990287,Ramen Restaurant
2246,Cooper Union,40.7295282,-73.9905606,Sunrise Mart,40.73014952006944,-73.9894475421091,Grocery Store
2247,Cooper Union,40.7295282,-73.9905606,"The Standard, East Village",40.7279316,-73.9907857,Hotel
2248,Cooper Union,40.7295282,-73.9905606,Sundaes and Cones,40.73088604297998,-73.98950566583842,Ice Cream Shop
2249,Cooper Union,40.7295282,-73.9905606,Sake Bar Decibel,40.729416284697756,-73.98774516375057,Sake Bar
2250,Cooper Union,40.7295282,-73.9905606,Flywheel Sports,40.730068,-73.990167,Cycle Studio
2251,Cooper Union,40.7295282,-73.9905606,Astor Wines & Spirits,40.727984051970246,-73.99304720778368,Wine Shop
2252,Cooper Union,40.7295282,-73.9905606,Brooklyn Bagel & Coffee Company,40.730912575619136,-73.9932591437105,Bagel Shop
2253,Cooper Union,40.7295282,-73.9905606,Whiskers Holistic Petcare inc.,40.72939934770886,-73.98764533942693,Pet Store
2254,Cooper Union,40.7295282,-73.9905606,Warehouse Wines & Spirits,40.72996718395178,-73.9929988835909,Liquor Store
2255,Cooper Union,40.7295282,-73.9905606,Angel's Share - Annex,40.730057737253226,-73.98913304656146,Speakeasy
2256,Cooper Union,40.7295282,-73.9905606,B & H Dairy,40.728357538879855,-73.98790536256817,Vegetarian / Vegan Restaurant
2257,Cooper Union,40.7295282,-73.9905606,Mighty Quinn's BBQ,40.7275899,-73.9886167,BBQ Joint
2258,Cooper Union,40.7295282,-73.9905606,Hasaki,40.72988823107329,-73.98876092170238,Sushi Restaurant
2259,Cooper Union,40.7295282,-73.9905606,Coffee Project,40.727153,-73.989527,Coffee Shop
2260,Cooper Union,40.7295282,-73.9905606,Mile High Run Club,40.7273827,-73.9924454,Gym
2261,Cooper Union,40.7295282,-73.9905606,Fresco Gelateria,40.728908095540405,-73.98745149130643,Ice Cream Shop
2262,Cooper Union,40.7295282,-73.9905606,Ruby’s Café,40.731207,-73.988324,Australian Restaurant
2263,Cooper Union,40.7295282,-73.9905606,SoulCycle NoHo,40.72789177194646,-73.99338283344173,Cycle Studio
2264,Cooper Union,40.7295282,-73.9905606,Kotobuki,40.73103729924171,-73.98886456133741,Japanese Restaurant
2265,Cooper Union,40.7295282,-73.9905606,Paper Daisy,40.728434,-73.987204,New American Restaurant
2266,Cooper Union,40.7295282,-73.9905606,La Colombe Coffee Roasters,40.728071,-73.993265,Coffee Shop
2267,Cooper Union,40.7295282,-73.9905606,Van Leeuwen Ice Cream,40.727692,-73.987691,Ice Cream Shop
2268,Cooper Union,40.7295282,-73.9905606,The Smith,40.73118513103143,-73.98867222644007,American Restaurant
2269,Cooper Union,40.7295282,-73.9905606,Heyday,40.727784,-73.993761,Spa
2270,Cooper Union,40.7295282,-73.9905606,Veselka,40.729123671868535,-73.98699264149947,Ukrainian Restaurant
2271,Cooper Union,40.7295282,-73.9905606,Sushi By M,40.72657976582341,-73.99038360990808,Sushi Restaurant
2272,Cooper Union,40.7295282,-73.9905606,Switch Playground 12th Street,40.732184325593934,-73.98869947016881,Gym
2273,Cooper Union,40.7295282,-73.9905606,Mudspot,40.729081718831225,-73.98675020884764,Café
2274,Cooper Union,40.7295282,-73.9905606,Fabio Clemente Jiu Jitsu,40.732304345636834,-73.98906861927942,Martial Arts Dojo
2275,Cooper Union,40.7295282,-73.9905606,4th Street Food Co-op,40.726765846633874,-73.99080965660838,Grocery Store
2276,Cooper Union,40.7295282,-73.9905606,Westside Market,40.73185238069749,-73.988596200943,Grocery Store
2277,Cooper Union,40.7295282,-73.9905606,Frank Restaurant,40.7269388318875,-73.9888987815173,Italian Restaurant
2278,Cooper Union,40.7295282,-73.9905606,Swift Hibernian Lounge,40.72733574477281,-73.99222787310842,Bar
2279,Cooper Union,40.7295282,-73.9905606,Madame Vo BBQ,40.72742733169949,-73.9884637226674,Vietnamese Restaurant
2280,Cooper Union,40.7295282,-73.9905606,Flight Club,40.73269778122635,-73.99120353699784,Shoe Store
2281,Cooper Union,40.7295282,-73.9905606,Vic's,40.72712693831235,-73.99315722406297,Italian Restaurant
2282,Cooper Union,40.7295282,-73.9905606,LoveThyBeast,40.72656820516807,-73.98864411325523,Pet Store
2283,Cooper Union,40.7295282,-73.9905606,Il Buco Alimentari & Vineria,40.72662636931948,-73.99230295094034,Italian Restaurant
2284,Cooper Union,40.7295282,-73.9905606,Han Dynasty,40.732129826626675,-73.98808954712618,Chinese Restaurant
2285,Cooper Union,40.7295282,-73.9905606,Great Jones Spa,40.72693719999999,-73.993267,Spa
2286,Cooper Union,40.7295282,-73.9905606,The Bowery Hotel,40.72614466252136,-73.99162708611642,Hotel
2287,Cooper Union,40.7295282,-73.9905606,ChikaLicious Dessert Bar,40.72964503020125,-73.98648440699165,Dessert Shop
2288,Cooper Union,40.7295282,-73.9905606,Strand Bookstore,40.73314000684355,-73.99091161094675,Bookstore
2289,Cooper Union,40.7295282,-73.9905606,The Boil,40.730275140388926,-73.99438977241516,Cajun / Creole Restaurant
2290,Cooper Union,40.7295282,-73.9905606,Three Jewels,40.72626517901139,-73.99120062589645,Yoga Studio
2291,Cooper Union,40.7295282,-73.9905606,Bohemian,40.72642436832293,-73.99199457715109,Japanese Restaurant
2292,Cooper Union,40.7295282,-73.9905606,Hi-Collar - ハイカラ (Hi-Collar),40.729449019976,-73.98591848402724,Coffee Shop
2293,Cooper Union,40.7295282,-73.9905606,Lafayette,40.72737907035348,-73.99352831012399,French Restaurant
2294,Cooper Union,40.7295282,-73.9905606,Peridance Capezio Center,40.73298682271572,-73.98852241900113,Dance Studio
2295,Cooper Union,40.7295282,-73.9905606,OddFellows Ice Cream - The Sandwich Shop,40.72657777498201,-73.99036542493799,Ice Cream Shop
2296,Cooper Union,40.7295282,-73.9905606,Tompkins Square Bagels,40.73078120066792,-73.98602706997711,Bagel Shop
2297,Cooper Union,40.7295282,-73.9905606,Double Zero,40.72610826388715,-73.98980624666206,Pizza Place
2298,Cooper Union,40.7295282,-73.9905606,ISHTA Yoga,40.73299563501212,-73.9924887258101,Yoga Studio
2299,Cooper Union,40.7295282,-73.9905606,Fish Cheeks,40.725861003633504,-73.99253343981425,Thai Restaurant
2300,Cooper Union,40.7295282,-73.9905606,Il Cantinori,40.73242044058452,-73.99311269802904,Italian Restaurant
2301,Cooper Union,40.7295282,-73.9905606,Haven Spa,40.72847395760225,-73.99545760834009,Spa
2302,Cooper Union,40.7295282,-73.9905606,Suki Curry,40.72715710327842,-73.9861343187004,Japanese Restaurant
2303,Cooper Union,40.7295282,-73.9905606,Dashwood Books,40.726167,-73.993444,Bookstore
2304,Cooper Union,40.7295282,-73.9905606,Black Emperor,40.73122060208053,-73.98578001190272,Bar
2305,Cooper Union,40.7295282,-73.9905606,sweetgreen,40.7263613,-73.9914483,Salad Place
2306,Cooper Union,40.7295282,-73.9905606,Aoi Kitchen,40.726862,-73.987524,Japanese Restaurant
2307,Cooper Union,40.7295282,-73.9905606,Kanoyama,40.730476413615385,-73.98632599079954,Sushi Restaurant
2308,Cooper Union,40.7295282,-73.9905606,Shabu-Tatsu,40.72941004469062,-73.98585790941563,Shabu-Shabu Restaurant
2309,Cooper Union,40.7295282,-73.9905606,Taqueria St. Marks,40.727781248606306,-73.98553519116716,Mexican Restaurant
2310,Cooper Union,40.7295282,-73.9905606,Away,40.7268903567791,-73.99394009112211,Luggage Store
2311,Cooper Union,40.7295282,-73.9905606,outro nyc,40.732797457213394,-73.99110841726794,Coffee Shop
2312,Cooper Union,40.7295282,-73.9905606,Il Buco,40.725997743711446,-73.99275408899226,Italian Restaurant
2313,Cooper Union,40.7295282,-73.9905606,99¢ Fresh Pizza,40.72637573745666,-73.9893380436357,Pizza Place
2314,Cooper Union,40.7295282,-73.9905606,Abraço,40.72724250629786,-73.98609906435013,Coffee Shop
2315,Cooper Union,40.7295282,-73.9905606,The Immigrant,40.72845727436527,-73.98537242582132,Wine Bar
2316,Cooper Union,40.7295282,-73.9905606,Joe's Pizza,40.73323370786353,-73.98767227116394,Pizza Place
2317,Cooper Union,40.7295282,-73.9905606,Forbidden Planet,40.733538812077626,-73.99101941211838,Comic Shop
2318,Cooper Union,40.7295282,-73.9905606,Amorino Gelato,40.73283520330531,-73.99379463712125,Ice Cream Shop
2319,Cooper Union,40.7295282,-73.9905606,Y7 Yoga,40.733007,-73.992346,Yoga Studio
2320,Cooper Union,40.7295282,-73.9905606,il Laboratorio del Gelato,40.732652853699854,-73.99391709668097,Ice Cream Shop
2321,Cooper Union,40.7295282,-73.9905606,Reformation,40.72611189901858,-73.9931444220013,Clothing Store
2322,Cooper Union,40.7295282,-73.9905606,John Derian Company Inc.,40.72543816983903,-73.99161789883777,Gift Shop
2323,Cooper Union,40.7295282,-73.9905606,Momofuku Ssäm Bar,40.73171120851343,-73.98557086127735,Asian Restaurant
2324,Cooper Union,40.7295282,-73.9905606,Pado,40.731321743100914,-73.98576811662078,Japanese Restaurant
2325,Cooper Union,40.7295282,-73.9905606,Madman Espresso,40.732614993484894,-73.99396990375632,Coffee Shop
2326,Cooper Union,40.7295282,-73.9905606,Spicy Moon,40.72675410362935,-73.98709466079313,Vegetarian / Vegan Restaurant
2327,Cooper Union,40.7295282,-73.9905606,Upstate Craft Beer and Oyster Bar,40.726331,-73.986453,Seafood Restaurant
2328,Cooper Union,40.7295282,-73.9905606,CAVA,40.73378977864748,-73.9896078601189,Mediterranean Restaurant
2329,Cooper Union,40.7295282,-73.9905606,The Smile,40.72654914302751,-73.99366770429285,Café
2330,Cooper Union,40.7295282,-73.9905606,Overthrow Boxing NYC,40.725369167319876,-73.99279305046126,Boxing Gym
2331,Grinnell College,41.75111985,-92.71984863278584,Grinnell College Natatorium,41.752344507215234,-92.7206061664619,Pool
2332,Grinnell College,41.75111985,-92.71984863278584,Bear Athletic Center,41.75227405275258,-92.71938726367024,Gym / Fitness Center
2333,Grinnell College,41.75111985,-92.71984863278584,Harris Cinema,41.75141644541373,-92.71993160247803,Movie Theater
2334,Grinnell College,41.75111985,-92.71984863278584,The Spencer Grill,41.749334,-92.720572,Food
2335,Grinnell College,41.75111985,-92.71984863278584,State of Insanity,41.746911386949044,-92.71820238452912,Moving Target
2336,Grinnell College,41.75111985,-92.71984863278584,Faulconer Gallery,41.7466933620786,-92.71962035817033,Art Gallery
2337,Grinnell College,41.75111985,-92.71984863278584,Patches playground,41.75389661188526,-92.71495236745132,Dog Run
2338,Grinnell College,41.75111985,-92.71984863278584,Merrill Park,41.75359966757425,-92.72512269576409,Playground
2339,Grinnell College,41.75111985,-92.71984863278584,Grinnell Christian Church Gym,41.748897552490234,-92.71427917480469,Recreation Center
2340,Grinnell College,41.75111985,-92.71984863278584,summer  n hwy 6,41.74713168492754,-92.71453139157218,Intersection
2341,Grinnell College,41.75111985,-92.71984863278584,Fairview Park,41.74974822998047,-92.71175384521484,Playground
2342,Bryn Mawr College,40.02813555,-75.31592058518156,Turning Point,40.02357264851878,-75.32131553453641,Breakfast Spot
2343,Bryn Mawr College,40.02813555,-75.31592058518156,Enoteca Tredici,40.02334928619598,-75.3210181423085,Italian Restaurant
2344,Bryn Mawr College,40.02813555,-75.31592058518156,The UPS Store,40.02205030350516,-75.3173115849495,Shipping Store
2345,Bryn Mawr College,40.02813555,-75.31592058518156,Wyndham Alumnae House,40.02564,-75.313073,Hotel
2346,Bryn Mawr College,40.02813555,-75.31592058518156,Bravo Pizza,40.02198713037333,-75.31718228134835,Pizza Place
2347,Bryn Mawr College,40.02813555,-75.31592058518156,Edmonds Automotive,40.02736797382643,-75.3227698802948,Auto Workshop
2348,Bryn Mawr College,40.02813555,-75.31592058518156,Xolo Tacos,40.02323552077437,-75.32066979169457,Mexican Restaurant
